stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
101712,Goldstream at Leigh (EB),EB_Goldstream_FS_Leigh,48.4495689956075,-123.517452999512,VIC,Victoria Regional Transit System,Langford
101713,Jenkins at Haslam (WB),WB_Jenkins_NS_Haslam,48.4418779956195,-123.520608000367,VIC,Victoria Regional Transit System,Langford
101715,Cordova Bay at Doumac (SB),SB_Cordova Bay_FS_Doumac,48.5227109956476,-123.367574999497,VIC,Victoria Regional Transit System,Saanich
101716,Latoria 850 block (WB),WB_850_block_Latoria,48.4146809951784,-123.524615000462,VIC,Victoria Regional Transit System,Langford
101717,Setchfield at Treanor (NB),NB_Setchfield_NS_Treanor,48.4664810289794,-123.508315772152,VIC,Victoria Regional Transit System,Langford
101718,Cordova Bay at Doumac (NB),NB_Cordova Bay_FS_Doumac,48.5231074451783,-123.367511914594,VIC,Victoria Regional Transit System,Saanich
101719,Latoria 860 block (EB),EB_860_block_Latoria,48.4145769958018,-123.524692999467,VIC,Victoria Regional Transit System,Langford
101720,Setchfield at Treanor (SB),SB_Setchfield_FS_Treanor,48.4665978742969,-123.508440426781,VIC,Victoria Regional Transit System,Langford
101721,Bear Mountain Pkwy Farside Longspur (EB),EB_Bear Mountain Pkway_FS_Longspur,48.4702257124941,-123.508049527529,VIC,Victoria Regional Transit System,Langford
101722,Bear Mountain Pkway Nearside Longspur (WB),WB_Bear Mountain Pkwy_NS_Longspur,48.470347034225,-123.508516910402,VIC,Victoria Regional Transit System,Langford
101723,Sooke at Glen Lake (WB),WB_Sooke_NS_Glen Lake,48.4329339951425,-123.523895999618,VIC,Victoria Regional Transit System,Langford
101724,Sooke at Willshire (EB),EB_Sooke_NS_Willshire,48.432793995556,-123.524008000164,VIC,Victoria Regional Transit System,Langford
101725,West Saanich at Observatory (NB),NB_West Saanich_FS_Observatory,48.5177699954819,-123.421752330453,VIC,Victoria Regional Transit System,Saanich
101726,Jenkins at Glen Lake (EB),EB_Jenkins_FS_Glen Lake,48.4418139957396,-123.522742000185,VIC,Victoria Regional Transit System,Langford
101727,Jenkins at Glen Lake (WB),WB_Jenkins_NS_Glen Lake,48.4419049951677,-123.523004999487,VIC,Victoria Regional Transit System,Langford
101282,San Juan at San Pedro (WB),WB_San Juan_NS_San Pedro,48.4808149959078,-123.313699999773,VIC,Victoria Regional Transit System,Saanich
101283,Vanalman at Mann (SB),SB_Vanalman_FS_Mann,48.4889269951536,-123.398797000363,VIC,Victoria Regional Transit System,Saanich
101284,Watkiss at Flury (SB),SB_Watkiss_FS_Flury,48.4620609951775,-123.456508000657,VIC,Victoria Regional Transit System,View Royal
101286,Arbutus at Juan De Fuca (WB),WB_Arbutus_NS_Juan De Fuca,48.4597329953949,-123.280344000492,VIC,Victoria Regional Transit System,Saanich
101287,Arbutus 2790 block (EB),EB_2790_block_Arbutus,48.4577249952458,-123.278109999484,VIC,Victoria Regional Transit System,Saanich
101288,San Juan at Wakefield (EB),EB_San Juan_NS_Wakefield,48.4794789951352,-123.30916,VIC,Victoria Regional Transit System,Saanich
101289,Six Mile at Damon (EB),EB_Six Mile_NS_Damon,48.4573839955406,-123.462057,VIC,Victoria Regional Transit System,View Royal
101290,San Juan at Wakefield (WB),WB_San Juan_NS_Wakefield,48.479377995526,-123.308414999803,VIC,Victoria Regional Transit System,Saanich
101291,Six Mile at Damon (WB),WB_Six Mile_FS_Damon,48.4575839955407,-123.462469,VIC,Victoria Regional Transit System,View Royal
101292,Shelbourne at Robinwood (SB),SB_Shelbourne_FS_Robinwood,48.4889719957381,-123.337994458802,VIC,Victoria Regional Transit System,Saanich
101293,Interurban at Courtland (SB),SB_Interurban_NS_Courtland,48.4860736501188,-123.415715854742,VIC,Victoria Regional Transit System,Saanich
101294,Gordon Head at San Juan (NB),NB_Gordon Head_FS_San Juan,48.4792509957968,-123.30745500021,VIC,Victoria Regional Transit System,Saanich
101295,Mann at Wilkinson (EB),EB_Mann_FS_Wilkinson,48.489509995723,-123.400586999368,VIC,Victoria Regional Transit System,Saanich
101296,Milburn at Hatley (SB),SB_Milburn_NS_Hatley,48.4194209958621,-123.480660000305,VIC,Victoria Regional Transit System,Colwood
101297,Emily Carr at Thistlewood (WB),WB_Emily Carr_FS_Thistlewood,48.4924049954107,-123.37225899977,VIC,Victoria Regional Transit System,Saanich
101298,Mann at Wilkinson (WB),WB_Mann_NS_Wilkinson,48.4897079953356,-123.4008190006,VIC,Victoria Regional Transit System,Saanich
101299,Majestic at Hawthorne (NB),NB_Majestic_FS_Hawthorne,48.4878899951589,-123.331208000417,VIC,Victoria Regional Transit System,Saanich
101300,Emily Carr at Owlwood (EB),EB_Emily Carr_FS_Owlwood,48.4926619959205,-123.371073999373,VIC,Victoria Regional Transit System,Saanich
101580,Sooke at Cecil Blogg (WB),WB_Sooke_FS_Cecil Blogg,48.4323029959497,-123.50998599937,VIC,Victoria Regional Transit System,Colwood
101581,Cordova Bay at Maxine (SB),SB_Cordova Bay_NS_Maxine,48.5131669959069,-123.364891999322,VIC,Victoria Regional Transit System,Saanich
101582,Cordova Bay at Maxine (WB),WB_Cordova Bay_NS_Maxine,48.5131389953539,-123.364556000543,VIC,Victoria Regional Transit System,Saanich
101583,Cuaulta 790 block (SB),SB_790_block_Cuaulta,48.4255289616163,-123.509688236028,VIC,Victoria Regional Transit System,Colwood
101585,Sooke at Cecil Blogg (EB),EB_Sooke_FS_Cecil Blogg,48.431800995133,-123.509329000205,VIC,Victoria Regional Transit System,Colwood
101586,Phelps at Sabina (EB),EB_Phelps_NS_Sabina,48.4668139959289,-123.491557000596,VIC,Victoria Regional Transit System,Langford
101587,Millstream Onramp at Millstream (WB),WB_Millstream Onramp_FS_Millstream,48.4585869956437,-123.49794799934,VIC,Victoria Regional Transit System,Langford
101588,Duke Rd E 3810 block (EB),EB_3810_block_Duke Rd E,48.3878399959031,-123.501460000244,VIC,Victoria Regional Transit System,Metchosin
101589,Bexhill 730 Block (EB),EB_730_Block_Bexhill,48.4235089951302,-123.510454999927,VIC,Victoria Regional Transit System,Colwood
101590,West Saanich at Old West Saanich (WB),WB_West Saanich_FS_Old West Saanich,48.5091649952406,-123.411300999595,VIC,Victoria Regional Transit System,Saanich
101591,Duke Rd E at Gilbert (WB),WB_Duke Rd E_NS_Gilbert,48.3883369952258,-123.502628999656,VIC,Victoria Regional Transit System,Metchosin
101592,Treanor at Bellamy (WB),WB_Treanor_NS_Bellamy,48.4649159953618,-123.493684999428,VIC,Victoria Regional Transit System,Langford
101595,Fulton at Sunheights (SB),SB_Fulton_NS_Sunheights,48.4198298444292,-123.511134117115,VIC,Victoria Regional Transit System,Colwood
101596,Elk Lake 4880 block (SB),SB_4880_block_Elk Lake,48.5124609954581,-123.384378999811,VIC,Victoria Regional Transit System,Saanich
101597,Goldstream at Jacobson (WB),WB_Goldstream_NS_Jacobson,48.4501419951871,-123.504269999575,VIC,Victoria Regional Transit System,Langford
101601,Cuaulta at Zapata (NB),NB_Cuaulta_NS_Zapata,48.426490995388,-123.511522166776,VIC,Victoria Regional Transit System,Colwood
101602,Millstream 2410 block (NB),NB_2410_block_Millstream,48.4612929957188,-123.497640999644,VIC,Victoria Regional Transit System,Langford
101603,Treanor at Selwyn (EB),EB_Treanor_FS_Selwyn,48.4646529956095,-123.49553999948,VIC,Victoria Regional Transit System,Langford
101604,Gourman at Bellamy (WB),WB_Gourman_FS_Bellamy,48.4705589959702,-123.490089000326,VIC,Victoria Regional Transit System,Langford
101606,Bellamy at Larabie (EB),EB_Bellamy_FS_Larabie,48.4693469956883,-123.491508000122,VIC,Victoria Regional Transit System,Langford
101608,Millstream at McCallum (SB),SB_Millstream_FS_McCallum,48.4595889956262,-123.497486999462,VIC,Victoria Regional Transit System,Langford
101609,Bellamy at Phelps (NB),NB_Bellamy_NS_Phelps,48.4667289952333,-123.4939740003,VIC,Victoria Regional Transit System,Langford
101610,Duke Rd E at Gilbert (WB),WB_Duke Rd E_NS_Gilbert,48.3883509951943,-123.504084999675,VIC,Victoria Regional Transit System,Metchosin
101611,Sunheights at Claudette (NB),NB_Sunheights_NS_Claudette,48.4207266215265,-123.512449528889,VIC,Victoria Regional Transit System,Colwood
101612,Latoria at Castlewood (WB),WB_Latoria_FS_Castlewood,48.4095731357104,-123.511926581959,VIC,Victoria Regional Transit System,Colwood
101613,Latoria at Castlewood (EB),EB_Latoria_FS_Castlewood,48.4091959954199,-123.511475000044,VIC,Victoria Regional Transit System,Colwood
101616,Patricia Bay at Haliburton (NB),NB_Patricia Bay_FS_Haliburton,48.5150229955985,-123.384275999656,VIC,Victoria Regional Transit System,Saanich
101618,Goldstream at Jacobson (EB),EB_Goldstream_NS_Jacobson,48.4502159952377,-123.504870999421,VIC,Victoria Regional Transit System,Langford
101619,Duke Rd E at Gilbert (EB),EB_Duke Rd E_FS_Gilbert,48.388164656027,-123.504581719979,VIC,Victoria Regional Transit System,Metchosin
101620,Jacklin at Orono (NB),NB_Jacklin_FS_Orono,48.4479899950934,-123.507101999729,VIC,Victoria Regional Transit System,Langford
101621,Jacklin at Lequesne (SB),SB_Jacklin_NS_Lequesne,48.4496929958642,-123.506299999778,VIC,Victoria Regional Transit System,Langford
101622,Goldie at Bellamy (EB),EB_Goldie_NS_Bellamy,48.4684369951729,-123.493379000564,VIC,Victoria Regional Transit System,Langford
101623,Treanor at Hoylake (WB),WB_Treanor_FS_Hoylake,48.464727995744,-123.497134999389,VIC,Victoria Regional Transit System,Langford
101624,Jacklin at Orono (SB),SB_Jacklin_FS_Orono,48.4473829958437,-123.507645999445,VIC,Victoria Regional Transit System,Langford
101625,Langford Exchange Bay D (NB),NB_Langford Exchange Bay D,48.4454189956611,-123.50858899981,VIC,Victoria Regional Transit System,Langford
101627,West Saanich at Goward (SB),SB_West Saanich_NS_Goward,48.5109059954684,-123.414652000284,VIC,Victoria Regional Transit System,Saanich
101629,Gourman at Brandy (WB),WB_Gourman_NS_Brandy,48.4705559952673,-123.492887999773,VIC,Victoria Regional Transit System,Langford
101630,Jacklin at Rex (NB),NB_Jacklin_FS_Rex,48.4416227690761,-123.510815898021,VIC,Victoria Regional Transit System,Langford
101631,Goldstream at Jacklin (WB),WB_Goldstream_FS_Jacklin,48.4508489953561,-123.506360999419,VIC,Victoria Regional Transit System,Langford
101632,Langford Exchange Bay E (SB),SB_Langford Exchange Bay E,48.443957520583,-123.509690783447,VIC,Victoria Regional Transit System,Langford
101633,West Saanich at Interurban (NB),NB_West Saanich_FS_Interurban,48.5116729952067,-123.414559000243,VIC,Victoria Regional Transit System,Saanich
101634,Walfred 900 block (SB),SB_900_block_Walfred,48.4275110125302,-123.514175234987,VIC,Victoria Regional Transit System,Langford
101635,Jacklin at Jenkins (SB),SB_Jacklin_NS_Jenkins,48.4407929959824,-123.511473000291,VIC,Victoria Regional Transit System,Langford
101636,Duke Rd W at Cliff (NB),NB_Duke Rd W_FS_Cliff,48.3915779952558,-123.508388999793,VIC,Victoria Regional Transit System,Metchosin
101637,Millstream 2330 block (NB),NB_2330_block_Millstream,48.4637993843376,-123.499217233873,VIC,Victoria Regional Transit System,Langford
101638,Treanor at Belair (EB),EB_Treanor_NS_Belair,48.4645409956292,-123.498790000381,VIC,Victoria Regional Transit System,Langford
101639,Goldstream at Matson (EB),EB_Goldstream_NS_Matson,48.4508819951154,-123.507528000371,VIC,Victoria Regional Transit System,Langford
101640,Jacklin at Terlane (NB),NB_Jacklin_FS_Terlane,48.4388043130194,-123.512452947571,VIC,Victoria Regional Transit System,Langford
101641,Wesley at Strangcrest (SB),SB_Wesley_FS_Strangcrest,48.5159649955136,-123.374218000611,VIC,Victoria Regional Transit System,Saanich
101642,Desmond at Wendey (SB),SB_Desmond_NS_Wendey,48.4139483352756,-123.514666833956,VIC,Victoria Regional Transit System,Langford
101643,Sunheights at Batting (WB),WB_Sunheights_FS_Batting,48.4188971869897,-123.514825372604,VIC,Victoria Regional Transit System,Colwood
101644,Duke Rd W at Cliff (SB),SB_Duke Rd W_NS_Cliff,48.3915059955214,-123.508560999451,VIC,Victoria Regional Transit System,Metchosin
101645,Jacklin at Terlane (SB),SB_Jacklin_NS_Terlane,48.4386670720703,-123.512641194537,VIC,Victoria Regional Transit System,Langford
101646,Treanor at Belair (WB),WB_Treanor_FS_Belair,48.4646249954088,-123.499192999857,VIC,Victoria Regional Transit System,Langford
101647,Latoria at Kelly Dawn (EB),EB_Latoria_FS_Kelly Dawn,48.4107675553281,-123.514672641672,VIC,Victoria Regional Transit System,Langford
101648,Sooke at Jacklin (EB),EB_Sooke_FS_Jacklin,48.4336999952182,-123.514450999749,VIC,Victoria Regional Transit System,Colwood
101651,Millstream 2400 block (SB),SB_2400_block_Millstream,48.4613909954338,-123.498085999437,VIC,Victoria Regional Transit System,Langford
101652,Latoria at Kelly Dawn (WB),WB_Latoria_FS_Kelly Dawn,48.4110232326162,-123.515239717277,VIC,Victoria Regional Transit System,Langford
101653,Sunheights at Columbus (SB),SB_Sunheights_FS_Columbus,48.4172885777987,-123.515609019693,VIC,Victoria Regional Transit System,Langford
101654,Jacklin at Sunridge Valley (NB),NB_Jacklin_NS_Sunridge Valley,48.4354726296768,-123.514269060015,VIC,Victoria Regional Transit System,Colwood
101655,Jenkins at Avrill (WB),WB_Jenkins_NS_Avrill,48.4406479955401,-123.512660999714,VIC,Victoria Regional Transit System,Langford
101656,Dunford 920 block (WB),WB_920_block_Dunford,48.4450939954304,-123.511291,VIC,Victoria Regional Transit System,Langford
101657,Walfred 910 block (EB),EB_910_block_Walfred,48.4288199958455,-123.515512000147,VIC,Victoria Regional Transit System,Langford
101658,Jacklin at Sunridge Valley (SB),SB_Jacklin_FS_Sunridge Valley,48.4354689957339,-123.51449199955,VIC,Victoria Regional Transit System,Langford
101659,Jenkins at Avrill (EB),EB_Jenkins_NS_Avrill,48.4406039952532,-123.513048000281,VIC,Victoria Regional Transit System,Langford
101492,Selwyn at Leckfield (NB),NB_Selwyn_FS_Leckfield,48.4556959957928,-123.486663000251,VIC,Victoria Regional Transit System,Langford
101493,Interurban at Viaduct Ave W (NB),NB_Interurban_FS_Viaduct Ave W,48.499103996001,-123.419155999925,VIC,Victoria Regional Transit System,Saanich
101494,Selwyn at Mill Hill (EB),EB_Selwyn_NS_Mill Hill,48.4560259958675,-123.487079999395,VIC,Victoria Regional Transit System,Langford
101495,Cairndale at Brenda (EB),EB_Cairndale_NS_Brenda,48.4203395400635,-123.49922885685,VIC,Victoria Regional Transit System,Colwood
101496,Wishart 3480 block (NB),NB_3480_block_Wishart,48.4117729954949,-123.4985509997,VIC,Victoria Regional Transit System,Colwood
101224,Gordon Head at Lifton (NB),NB_Gordon Head_NS_Lifton,48.4761759958193,-123.311046999425,VIC,Victoria Regional Transit System,Saanich
101225,Emily Carr at Crownwood (WB),WB_Emily Carr_FS_Crownwood,48.4883329958205,-123.377750999587,VIC,Victoria Regional Transit System,Saanich
101226,Arbutus at Sherwood (EB),EB_Arbutus_FS_Sherwood,48.4636157619761,-123.29048949308,VIC,Victoria Regional Transit System,Saanich
101227,Watkiss at Creed (EB),EB_Watkiss_FS_Creed,48.4634909957005,-123.449771000233,VIC,Victoria Regional Transit System,View Royal
101228,Watkiss at Creed (WB),WB_Watkiss_NS_Creed,48.4636899957371,-123.449675999338,VIC,Victoria Regional Transit System,View Royal
101229,Ocean Blvd at Lagoon (WB),WB_Ocean Blvd_NS_Lagoon,48.4168801273048,-123.472568822201,VIC,Victoria Regional Transit System,Colwood
101230,Telegraph Bay at Seaview (WB),WB_Telegraph Bay_NS_Seaview,48.4600876973515,-123.286022913611,VIC,Victoria Regional Transit System,Saanich
101231,Arbutus at Sherwood (WB),WB_Arbutus_NS_Sherwood,48.4637189952264,-123.290358000641,VIC,Victoria Regional Transit System,Saanich
101232,Colwood Exchange Bay A,Colwood_Exchange_Bay_A,48.4449483427103,-123.466182502628,VIC,Victoria Regional Transit System,Colwood
101233,Majestic at Prairie (NB),NB_Majestic_FS_Prairie,48.484608969246,-123.333142202549,VIC,Victoria Regional Transit System,Saanich
101234,Chatterton at 4420 Blk (SB),SB_Chatterton_AT_4420 Blk,48.4882252550639,-123.383103433723,VIC,Victoria Regional Transit System,Saanich
101235,Arbutus at Lauder (EB),EB_Arbutus_NS_Lauder,48.4622499959918,-123.287986000139,VIC,Victoria Regional Transit System,Saanich
101236,Tyndall at Francisco (NB),NB_Tyndall_NS_Francisco,48.4815768267504,-123.322386655353,VIC,Victoria Regional Transit System,Saanich
101237,Colwood Exchange Bay B,Colwood_Exchange_Bay_B,48.4449965557924,-123.466324258701,VIC,Victoria Regional Transit System,Colwood
101238,Tyndall at Kenmore (SB),SB_Tyndall_NS_Kenmore,48.4814161898912,-123.322737749908,VIC,Victoria Regional Transit System,Saanich
101239,Telegraph Bay at Green Vale (EB),EB_Telegraph Bay_NS_Green Vale,48.4602099957207,-123.285569000368,VIC,Victoria Regional Transit System,Saanich
101240,Arbutus at Lauder (WB),WB_Arbutus_FS_Lauder,48.4623929952579,-123.287966999649,VIC,Victoria Regional Transit System,Saanich
101241,Colwood Exchange Bay E,Colwood_Exchange_Bay_E,48.4458707762605,-123.466508367786,VIC,Victoria Regional Transit System,Colwood
101242,Emily Carr at Parkwood (SB),SB_Emily Carr_FS_Parkwood,48.4896199956166,-123.372942000394,VIC,Victoria Regional Transit System,Saanich
101243,Emily Carr at Parkwood (NB),NB_Emily Carr_NS_Parkwood,48.4895599958918,-123.372755000532,VIC,Victoria Regional Transit System,Saanich
101244,Arbutus at Lexington (SB),SB_Arbutus_FS_Lexington,48.4737531955455,-123.3038399,VIC,Victoria Regional Transit System,Saanich
101245,Colwood Exchange Bay F,Colwood_Exchange_Bay_F,48.4442503540228,-123.467891321349,VIC,Victoria Regional Transit System,Colwood
101246,Gordon Head at Greenlands (SB),SB_Gordon Head_NS_Greenlands,48.4772229955926,-123.310064999941,VIC,Victoria Regional Transit System,Saanich
101247,Arbutus at Lexington (NB),NB_Arbutus_NS_Lexington,48.473790972485,-123.303675256446,VIC,Victoria Regional Transit System,Saanich
101248,Majestic at Prairie (SB),SB_Majestic_NS_Prairie,48.4849207096572,-123.33316271553,VIC,Victoria Regional Transit System,Saanich
101249,Lagoon at Lanai (WB),WB_Lagoon_FS_Lanai,48.4185009956981,-123.475330999543,VIC,Victoria Regional Transit System,Colwood
101798,Happy Valley at Wild Ridge (SB),SB_Happy Valley_NS_Wild Ridge,48.4096449952624,-123.539978000615,VIC,Victoria Regional Transit System,Langford
101799,Metchosin at Happy Valley (NB),NB_Metchosin_FS_Happy Valley,48.3802879955177,-123.530672,VIC,Victoria Regional Transit System,Metchosin
101800,Happy Valley at Centremont (NB),NB_Happy Valley_FS_Centremont,48.4075489957299,-123.541523000275,VIC,Victoria Regional Transit System,Metchosin
101801,Sooke at Chidlow (EB),EB_Sooke_AT_Chidlow,48.4294519955323,-123.538092,VIC,Victoria Regional Transit System,Langford
